type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,276675,84:f7:03:d7:97:64,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-860072618,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-9,-2,-9,-1,-9,-1,-9,-1,-9,0,-9,0,-8,1,-8,1,-8,2,-8,2,-8,2,-8,3,-8,3,-8,4,-7,4,-7,4,-7,5,-6,5,-6,6,-6,6,-6,6,-5,7,-5,7,-5,7,-5,7,-5,8,0,0,-4,8,-4,8,-4,8,-4,8,-4,8,-4,9,-4,9,-3,9,-3,9,-3,9,-3,9,-3,9,-3,9,-3,9,-3,9,-2,9,-3,9,-3,10,-3,10,-4,10,-5,10,-6,10,-7,10,-8,9,-9,7,-10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43,-16,-44,-11,-43,-10,-46,-8,-44,-7,-44,-5,-44,-1,-44,-1,-43,2,-40,2,-42,5,-40,7,-43,9,-39,11,-38,13,-37,17,-37,17,-34,19,-34,24,-32,23,-34,25,-31,27,-29,31,-29,29,-27,33,-28,35,-25,35,-23,36,-22,37,-23,40,-21,42,-21,42,-19,42,-19,44,-20,44,-19,44,-17,44,-17,45,-18,46,-18,47,-15,46,-15,47,-13,45,-15,47,-16,49,-16,47,-14,50,-15,47,-18,50,-19,51,-22,54,-24,52,-31,49,-35,44,-42,40,-46,38,-51,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,-25,45,-21,48,-17,50,-10,49,-5,48,3,48,4,45,6,44,9,43,9,42,7,43,9,43,9,46,9,46,9,41,11,43,12,45,10,45,7,44,10,44,8,45,9,45,9,42,8,43,6,46,6,45,5,45,3,44,3,44,1,42,1,43,-2,41,-3,42,-5,40,-7,41,-7,38,-9,38,-10,38,-12,39,-15,37,-17,36,-19,36,-21,32,-22,34,-25,33,-27,32,-29,30,-29,29,-32,26,-32,27,-33,27,-36,25,-40,23,-37,21,-40,21,-41,19,-39,0,0]"
CSI_DATA,276676,84:f7:03:d7:97:64,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-859985644,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,7,-6,6,-6,6,-6,6,-6,5,-7,5,-7,4,-8,4,-7,3,-8,3,-8,3,-8,2,-8,2,-8,2,-8,1,-8,1,-9,0,-9,0,-9,-1,-9,-1,-9,-1,-9,-2,-9,-2,-9,-3,-9,-3,-9,-4,-9,0,0,-4,-9,-4,-9,-4,-9,-5,-10,-5,-10,-5,-9,-5,-9,-5,-9,-5,-9,-6,-9,-5,-9,-5,-9,-5,-9,-6,-9,-6,-9,-6,-9,-6,-10,-6,-10,-6,-10,-6,-11,-5,-11,-4,-12,-3,-13,-1,-13,0,-12,2,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,-40,29,-38,24,-40,21,-41,23,-40,20,-39,17,-40,14,-42,13,-43,8,-43,8,-42,8,-42,3,-41,1,-42,0,-41,-5,-41,-7,-41,-10,-41,-10,-42,-13,-40,-15,-40,-16,-40,-22,-38,-25,-39,-24,-37,-28,-37,-27,-36,-31,-35,-34,-36,-35,-35,-35,-34,-35,-35,-40,-33,-41,-30,-41,-31,-41,-31,-42,-31,-43,-31,-43,-31,-43,-30,-46,-29,-43,-31,-45,-29,-44,-28,-45,-28,-48,-28,-47,-28,-47,-31,-49,-33,-48,-36,-49,-36,-49,-41,-46,-43,-41,-49,-35,-56,-24,-60,-12,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,44,-1,48,-11,52,-16,50,-24,47,-24,45,-27,40,-28,39,-28,38,-29,37,-31,35,-29,38,-32,39,-29,35,-32,38,-27,38,-30,37,-30,37,-30,40,-31,39,-31,38,-30,41,-29,38,-31,40,-28,42,-29,40,-25,39,-24,38,-23,41,-23,42,-20,39,-18,42,-15,42,-15,42,-14,42,-11,42,-10,41,-9,42,-3,41,-2,43,0,42,3,44,3,43,8,42,9,43,12,41,14,41,15,41,19,41,20,40,22,38,23,37,25,37,28,37,30,34,32,36,35,33,0,0]"
CSI_DATA,276677,84:f7:03:d7:97:64,-41,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-859885555,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-9,1,-9,1,-9,1,-9,2,-9,2,-9,2,-8,3,-8,3,-8,4,-8,4,-7,4,-7,5,-7,5,-6,6,-6,6,-6,6,-5,6,-5,6,-5,7,-5,7,-4,7,-4,8,-3,8,-3,8,-3,8,-3,8,0,0,-2,9,-2,9,-2,9,-2,9,-2,9,-2,9,-2,9,-1,9,-1,9,-1,9,0,9,-1,9,-1,9,-1,9,-1,10,0,10,-1,10,-1,10,-1,10,-2,11,-3,11,-4,11,-5,11,-6,10,-7,9,-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,8,-46,11,-46,13,-46,15,-46,16,-45,16,-43,20,-41,21,-36,21,-39,23,-36,26,-34,27,-31,29,-29,30,-28,31,-24,33,-22,35,-21,37,-20,35,-20,39,-17,39,-16,40,-13,40,-10,41,-8,42,-7,43,-6,44,-3,45,0,46,-1,48,2,48,2,49,4,47,6,50,6,50,11,48,9,49,8,50,11,48,10,51,12,50,12,50,12,50,13,48,14,51,14,50,15,49,13,52,12,54,13,56,11,60,7,61,0,60,-5,62,-12,60,-23,60,-31,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,-38,32,-42,42,-33,42,-32,45,-28,46,-20,48,-14,47,-12,46,-12,46,-11,45,-9,44,-9,45,-8,48,-7,46,-8,46,-7,46,-7,46,-9,47,-10,47,-11,47,-13,48,-14,48,-11,47,-13,46,-14,47,-15,47,-15,46,-16,42,-18,41,-18,40,-18,40,-20,38,-22,37,-23,37,-24,34,-24,33,-27,31,-29,28,-30,27,-32,28,-34,27,-36,25,-37,21,-40,20,-38,19,-39,18,-41,17,-44,12,-44,10,-45,8,-46,9,-49,5,-50,5,-47,-1,-48,-3,-50,-4,-50,0,0]"
CSI_DATA,276678,84:f7:03:d7:97:64,-41,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-859784215,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,-9,4,-9,4,-9,3,-9,3,-9,2,-9,1,-9,1,-9,1,-9,0,-9,0,-9,-1,-9,-1,-9,-2,-9,-2,-8,-3,-9,-3,-9,-3,-9,-4,-8,-4,-8,-5,-8,-5,-8,-5,-8,-6,-8,-6,-8,-7,-8,0,0,-7,-8,-8,-8,-7,-7,-8,-7,-8,-7,-8,-7,-8,-7,-8,-7,-8,-7,-9,-7,-8,-7,-8,-7,-8,-7,-8,-6,-9,-7,-9,-7,-9,-7,-9,-7,-9,-7,-9,-8,-9,-9,-8,-10,-7,-11,-6,-11,-5,-12,-2,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-47,14,-46,12,-49,11,-47,6,-47,5,-47,2,-48,2,-48,-2,-48,-3,-45,-7,-45,-7,-42,-12,-42,-15,-43,-16,-41,-18,-39,-22,-39,-21,-38,-24,-35,-27,-37,-29,-33,-31,-31,-33,-31,-38,-31,-34,-28,-39,-26,-37,-25,-40,-25,-41,-24,-43,-21,-42,-21,-44,-19,-48,-22,-49,-21,-48,-16,-48,-19,-51,-17,-50,-15,-50,-16,-50,-15,-51,-15,-49,-15,-50,-16,-53,-12,-52,-14,-52,-12,-53,-14,-56,-14,-58,-17,-56,-17,-59,-18,-60,-20,-54,-29,-54,-34,-48,-40,-41,-49,-31,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,38,19,44,10,55,0,54,-6,53,-8,49,-9,48,-12,47,-14,45,-16,45,-13,44,-15,43,-16,45,-16,45,-16,43,-15,45,-14,46,-14,46,-15,46,-14,48,-13,48,-12,47,-12,47,-14,47,-10,47,-9,47,-9,46,-8,45,-7,48,-7,45,-3,47,-2,47,-2,45,1,46,1,45,5,42,7,43,8,42,11,42,12,42,16,40,16,38,20,38,25,40,23,37,27,39,29,33,30,32,33,34,35,33,36,31,34,28,36,26,40,25,43,24,44,23,47,21,0,0]"
CSI_DATA,276679,84:f7:03:d7:97:64,-41,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-859685428,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,1,-10,0,-10,0,-9,-1,-9,-1,-9,-1,-9,-2,-9,-2,-9,-3,-9,-3,-8,-4,-8,-4,-8,-4,-8,-5,-8,-5,-7,-6,-7,-6,-7,-6,-7,-6,-6,-7,-6,-7,-6,-8,-5,-8,-5,-8,-5,-8,-5,-9,-5,0,0,-9,-4,-9,-4,-9,-4,-10,-4,-9,-4,-10,-3,-10,-4,-10,-3,-10,-3,-10,-3,-10,-4,-10,-3,-10,-3,-10,-3,-10,-3,-10,-3,-10,-3,-11,-4,-11,-4,-11,-4,-11,-5,-10,-6,-10,-7,-9,-8,-8,-10,-6,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-49,5,-48,4,-49,-1,-47,-1,-48,-3,-48,-5,-47,-6,-48,-9,-44,-11,-43,-13,-42,-14,-40,-17,-40,-19,-38,-22,-39,-23,-37,-26,-36,-24,-35,-29,-34,-28,-30,-31,-31,-33,-28,-35,-27,-36,-27,-38,-24,-41,-24,-40,-22,-43,-20,-44,-20,-46,-20,-45,-17,-48,-15,-47,-15,-49,-17,-49,-13,-49,-16,-51,-13,-50,-14,-49,-12,-49,-12,-48,-10,-47,-10,-49,-12,-51,-11,-54,-9,-52,-12,-53,-10,-52,-12,-55,-12,-56,-14,-57,-16,-56,-19,-56,-27,-53,-30,-50,-41,-42,-45,-35,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,27,43,19,45,15,51,8,49,8,52,4,46,4,47,-1,46,0,44,-2,45,-3,47,-5,45,-6,46,-3,46,-3,44,-2,47,-1,46,-1,47,-4,49,-1,47,-3,49,0,48,-1,47,-1,48,3,47,2,45,5,46,3,47,5,45,6,43,9,44,11,43,12,42,11,44,14,40,15,39,17,39,19,38,21,38,23,38,24,34,27,33,28,33,31,30,34,26,35,27,36,25,38,26,38,25,41,24,41,20,43,20,39,17,44,18,46,16,48,12,0,0]"
CSI_DATA,276680,84:f7:03:d7:97:64,-41,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-859584347,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,7,6,6,6,6,6,5,6,5,6,5,6,4,6,4,7,3,7,3,7,2,7,2,8,1,8,1,8,1,8,0,8,0,8,-1,8,-1,8,-2,8,-2,8,-2,8,-3,8,-3,8,-3,0,0,8,-4,8,-4,8,-4,8,-4,8,-5,8,-5,8,-5,8,-5,8,-5,8,-5,8,-5,8,-6,8,-6,8,-6,8,-6,8,-6,8,-6,9,-6,9,-6,10,-5,11,-5,11,-4,11,-3,11,-1,12,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,31,35,32,35,35,32,36,32,38,26,37,25,36,25,38,22,39,19,40,17,42,14,43,13,40,10,42,8,42,6,41,5,41,1,42,-2,42,-6,43,-8,43,-10,40,-11,40,-12,40,-14,42,-17,41,-18,41,-18,40,-21,41,-25,43,-27,40,-27,41,-28,41,-28,41,-30,40,-31,39,-31,41,-32,39,-31,38,-34,40,-33,39,-33,38,-32,38,-36,37,-34,40,-38,39,-37,42,-37,43,-37,43,-37,46,-35,49,-35,55,-27,57,-23,61,-18,62,-10,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48,7,-52,-4,-49,-19,-49,-21,-46,-24,-46,-29,-43,-31,-41,-31,-39,-32,-36,-32,-37,-33,-37,-33,-34,-35,-35,-35,-34,-34,-35,-34,-38,-31,-37,-33,-38,-34,-34,-32,-38,-33,-36,-34,-39,-33,-37,-32,-37,-35,-39,-30,-40,-28,-40,-28,-38,-30,-40,-27,-41,-24,-41,-23,-39,-22,-42,-20,-42,-18,-43,-16,-44,-14,-44,-11,-41,-10,-45,-8,-44,-5,-44,-4,-45,-1,-45,1,-45,3,-46,5,-44,8,-44,11,-45,13,-47,13,-46,13,-46,18,-46,23,-44,22,-42,22,-44,25,-42,28,0,0]"
CSI_DATA,276681,84:f7:03:d7:97:64,-41,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-859484009,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,1,8,2,8,2,8,2,8,2,8,3,7,3,7,3,7,4,7,4,6,5,6,5,5,5,5,6,5,6,5,6,5,6,4,6,4,7,4,7,4,7,3,8,3,8,3,8,3,0,0,8,2,9,2,9,2,9,2,9,2,9,2,9,2,9,2,9,2,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,10,2,10,2,10,3,10,3,10,4,9,6,8,7,8,8,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,45,11,45,15,45,18,43,20,42,20,41,20,40,21,39,24,38,26,35,27,34,29,33,30,29,30,29,33,25,33,25,35,22,34,21,35,19,39,17,40,14,38,13,41,12,42,9,43,9,43,6,44,3,46,4,46,2,48,-2,47,-1,48,-2,50,-1,49,-2,48,-5,50,-4,49,-5,50,-8,49,-7,49,-8,49,-10,50,-7,48,-9,50,-9,48,-8,51,-10,49,-11,52,-7,55,-9,56,-8,57,-7,57,-2,57,3,57,12,59,18,52,26,49,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,-12,-48,-23,-40,-32,-37,-37,-28,-42,-30,-42,-26,-41,-23,-43,-22,-41,-20,-42,-18,-43,-20,-42,-19,-42,-17,-42,-19,-43,-20,-42,-20,-42,-19,-42,-19,-43,-20,-43,-19,-42,-19,-42,-21,-44,-21,-42,-21,-44,-23,-41,-23,-40,-24,-40,-22,-40,-24,-40,-27,-36,-25,-36,-28,-37,-29,-33,-30,-32,-31,-29,-32,-27,-32,-27,-34,-27,-37,-24,-36,-23,-39,-20,-40,-17,-40,-17,-40,-16,-43,-15,-44,-12,-43,-8,-46,-10,-46,-6,-46,-5,-45,-2,-47,-2,-47,-1,-49,1,-48,5,-47,5,0,0]"
CSI_DATA,276682,84:f7:03:d7:97:64,-41,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-859383918,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-5,8,-4,8,-4,8,-3,8,-3,8,-3,8,-2,8,-2,9,-1,8,-1,8,0,8,0,8,1,8,1,8,1,8,2,8,2,7,3,8,3,7,3,7,4,7,4,7,5,7,5,7,5,7,6,7,0,0,6,7,6,7,6,7,7,7,6,6,6,6,6,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,7,7,7,7,7,7,8,7,8,6,9,5,10,4,11,3,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,35,-23,33,-21,37,-20,35,-20,33,-18,35,-15,36,-15,37,-13,36,-12,34,-8,36,-8,34,-5,35,-3,35,-1,35,2,34,3,37,5,35,9,35,7,32,11,33,11,32,16,33,14,32,16,33,18,33,19,30,24,31,22,29,24,30,25,31,28,30,27,30,28,29,28,30,29,29,29,29,29,28,30,29,32,28,31,27,31,26,31,28,33,26,34,28,32,26,32,26,33,29,32,29,34,31,31,34,30,37,28,41,24,42,20,46,13,46,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-31,-12,-38,-5,-45,5,-44,9,-42,8,-39,14,-38,16,-37,18,-36,19,-36,16,-34,18,-36,18,-34,19,-37,19,-37,15,-36,17,-34,19,-36,16,-38,19,-37,18,-37,19,-38,16,-35,18,-36,16,-38,15,-38,14,-38,14,-38,14,-38,13,-39,11,-37,10,-39,9,-38,7,-38,6,-39,4,-36,1,-37,-1,-35,-3,-38,-5,-38,-5,-39,-8,-37,-7,-36,-11,-38,-12,-34,-13,-35,-12,-34,-17,-35,-19,-35,-20,-33,-23,-33,-25,-33,-25,-32,-24,-32,-29,-31,-29,-31,-30,-26,0,0]"
CSI_DATA,276683,84:f7:03:d7:97:64,-41,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-859285543,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,6,6,5,6,5,6,5,6,5,6,4,6,4,6,3,7,2,7,3,7,2,7,1,7,1,8,0,8,0,8,0,8,0,8,-1,8,-2,8,-2,8,-2,8,-2,8,-3,8,-3,8,-4,0,0,8,-4,8,-5,8,-5,8,-5,8,-5,8,-5,8,-5,8,-5,8,-5,8,-5,8,-6,8,-6,8,-6,8,-6,8,-6,8,-6,8,-6,9,-6,9,-6,9,-6,10,-5,10,-4,11,-3,11,-2,11,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,31,28,37,31,37,25,38,27,39,24,34,20,38,21,37,16,41,14,41,13,41,9,41,8,38,5,40,2,41,0,40,-2,40,-4,40,-6,40,-8,42,-12,39,-12,39,-14,38,-16,38,-19,38,-20,36,-22,38,-23,38,-24,37,-27,38,-30,39,-32,35,-29,37,-32,35,-32,37,-34,36,-34,36,-35,36,-33,36,-36,35,-35,34,-36,34,-37,35,-37,36,-39,33,-40,37,-40,37,-37,36,-40,40,-41,43,-37,46,-37,50,-33,52,-26,55,-22,59,-14,59,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44,2,-52,-7,-47,-13,-45,-18,-43,-20,-42,-24,-41,-29,-38,-28,-38,-32,-34,-29,-34,-31,-34,-28,-33,-30,-32,-30,-33,-29,-34,-29,-36,-31,-35,-30,-36,-30,-35,-29,-36,-30,-36,-29,-37,-29,-36,-30,-36,-26,-39,-26,-39,-27,-39,-25,-38,-23,-39,-25,-38,-22,-38,-21,-40,-18,-39,-16,-40,-16,-41,-13,-40,-10,-40,-9,-42,-6,-42,-4,-43,-1,-43,0,-44,2,-40,3,-41,8,-42,7,-40,10,-42,13,-41,14,-40,15,-41,18,-39,23,-41,23,-37,24,-39,25,-39,26,-36,28,0,0]"
CSI_DATA,276684,84:f7:03:d7:97:64,-41,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-859181112,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,8,-3,8,-4,8,-4,8,-4,7,-5,7,-5,7,-5,6,-6,6,-6,6,-6,5,-7,5,-7,5,-7,4,-7,4,-8,3,-8,3,-8,2,-8,2,-9,2,-9,2,-9,1,-9,1,-9,0,-10,0,-10,0,-10,0,0,-1,-10,-1,-10,-1,-10,-2,-10,-2,-10,-2,-10,-2,-10,-2,-10,-2,-10,-2,-11,-3,-11,-2,-10,-3,-10,-3,-10,-3,-10,-3,-11,-3,-11,-3,-11,-3,-11,-2,-12,-2,-12,-1,-12,1,-13,2,-13,4,-12,5,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,-15,44,-16,45,-18,45,-18,44,-19,42,-21,39,-25,38,-27,37,-28,36,-26,35,-29,31,-31,30,-32,25,-34,25,-35,22,-37,18,-39,15,-40,14,-39,12,-41,12,-44,10,-42,6,-46,3,-45,3,-47,0,-46,0,-46,-3,-48,-6,-48,-7,-49,-8,-49,-11,-51,-12,-50,-12,-50,-14,-51,-14,-49,-16,-53,-15,-50,-19,-51,-17,-52,-17,-49,-18,-51,-20,-49,-22,-48,-20,-50,-22,-51,-22,-51,-23,-54,-20,-53,-20,-56,-21,-58,-15,-62,-10,-62,-5,-64,4,-65,12,-64,22,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,36,-29,44,-37,40,-44,33,-45,26,-47,23,-49,16,-44,16,-48,14,-47,16,-46,13,-45,12,-48,14,-48,13,-46,13,-49,13,-48,13,-47,12,-48,16,-49,13,-52,15,-47,15,-48,15,-48,19,-47,19,-47,17,-44,19,-46,20,-44,22,-44,23,-41,20,-41,24,-40,25,-39,26,-38,28,-34,29,-33,28,-32,31,-27,34,-25,37,-26,37,-25,37,-24,39,-19,40,-21,41,-18,40,-14,44,-12,44,-9,46,-7,45,-5,46,-3,48,-2,47,0,49,5,47,5,49,9,48,0,0]"
CSI_DATA,276685,84:f7:03:d7:97:64,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-859071159,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,6,-7,6,-7,6,-7,6,-7,5,-7,5,-7,4,-8,4,-8,3,-8,3,-8,2,-8,2,-9,2,-9,1,-9,1,-9,0,-9,-1,-9,-1,-9,-1,-9,-2,-9,-2,-9,-2,-9,-3,-9,-3,-9,-3,-9,-4,-9,0,0,-5,-9,-5,-9,-5,-9,-5,-9,-5,-9,-5,-9,-5,-9,-5,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-7,-9,-6,-9,-7,-9,-6,-9,-6,-10,-6,-10,-6,-11,-5,-11,-4,-12,-2,-12,-1,-12,1,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,-38,29,-39,28,-39,24,-41,24,-41,21,-40,18,-42,16,-42,14,-44,12,-41,10,-41,8,-42,5,-43,2,-44,1,-42,-2,-41,-4,-43,-7,-42,-9,-41,-12,-43,-13,-41,-13,-41,-18,-41,-20,-39,-23,-39,-23,-40,-27,-39,-27,-38,-28,-38,-30,-39,-32,-37,-32,-37,-33,-35,-34,-36,-38,-36,-38,-37,-40,-34,-39,-35,-41,-34,-38,-34,-38,-34,-40,-35,-40,-34,-40,-33,-40,-32,-43,-32,-41,-33,-43,-34,-42,-36,-43,-37,-43,-40,-42,-44,-37,-48,-33,-51,-28,-57,-19,-62,-8,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,1,47,-11,53,-16,49,-21,49,-21,42,-26,42,-28,40,-27,39,-28,38,-28,36,-28,36,-32,38,-30,37,-30,37,-27,38,-29,35,-30,38,-26,38,-29,39,-28,39,-28,39,-27,39,-27,38,-27,39,-24,40,-27,39,-23,37,-24,39,-21,40,-19,42,-17,41,-15,43,-14,42,-14,44,-9,42,-10,41,-6,42,-5,44,-3,44,0,43,3,41,4,41,7,44,8,40,10,40,11,40,17,43,19,41,21,41,21,39,22,39,26,39,24,37,29,36,32,36,34,36,0,0]"
CSI_DATA,276686,84:f7:03:d7:97:64,-41,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-858970818,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,5,8,4,8,4,8,3,8,3,8,2,8,2,8,1,8,1,8,1,8,0,8,-1,8,-1,8,-1,8,-2,8,-2,8,-3,8,-3,8,-4,8,-4,8,-5,8,-5,8,-5,8,-5,8,-6,0,0,7,-6,8,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-8,7,-8,7,-8,7,-8,7,-8,7,-8,7,-8,7,-8,7,-8,8,-8,8,-8,9,-8,10,-7,11,-6,11,-4,12,-2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,25,42,26,43,21,44,21,48,18,48,16,46,13,47,13,45,10,47,6,47,6,46,3,46,2,42,-1,44,-7,45,-7,43,-10,42,-13,42,-13,42,-19,43,-20,41,-21,39,-23,39,-27,38,-26,37,-27,38,-32,35,-31,36,-32,37,-38,38,-39,36,-40,34,-40,34,-39,32,-43,33,-41,33,-42,32,-41,31,-42,32,-45,28,-45,31,-44,33,-43,31,-42,31,-47,30,-47,31,-50,32,-44,33,-49,34,-48,40,-46,42,-43,49,-42,51,-34,56,-29,62,-23,64,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,23,-54,12,-53,7,-55,-1,-51,-6,-53,-10,-51,-16,-49,-16,-49,-21,-46,-19,-47,-19,-45,-19,-45,-19,-44,-20,-45,-21,-46,-21,-46,-20,-45,-23,-47,-19,-46,-21,-47,-19,-47,-21,-47,-19,-45,-18,-48,-18,-49,-19,-48,-16,-50,-16,-48,-15,-45,-13,-46,-10,-45,-9,-47,-7,-47,-5,-45,-4,-47,-2,-45,2,-45,1,-44,5,-46,5,-45,9,-42,11,-45,15,-43,16,-43,19,-40,18,-42,21,-41,26,-40,26,-38,26,-38,30,-37,34,-38,33,-36,34,-34,35,-34,38,-34,39,0,0]"
CSI_DATA,276687,84:f7:03:d7:97:64,-41,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-858884183,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,7,5,7,5,7,6,6,6,6,6,5,6,5,6,5,7,4,7,4,7,3,7,3,8,2,8,2,8,2,8,1,8,1,8,0,8,0,8,-1,8,-1,9,-1,9,-2,9,-2,9,-2,0,0,9,-3,9,-3,9,-3,9,-3,9,-4,9,-4,9,-4,9,-4,9,-4,9,-4,9,-4,9,-5,9,-4,9,-5,9,-5,9,-5,9,-5,10,-5,10,-5,11,-4,11,-3,12,-2,12,-1,12,0,12,2,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,37,32,37,33,34,35,33,39,32,38,27,37,28,38,24,40,23,41,19,41,18,41,16,41,14,41,13,44,7,43,4,43,4,43,2,42,0,46,-3,43,-8,44,-8,42,-9,43,-13,42,-13,44,-16,44,-20,43,-20,41,-22,41,-25,44,-25,42,-28,44,-30,41,-30,41,-32,42,-30,44,-30,43,-33,41,-33,42,-36,40,-37,43,-36,40,-35,39,-35,40,-36,40,-37,40,-37,41,-38,41,-39,45,-38,49,-37,52,-34,55,-31,60,-24,64,-18,64,-8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,4,-51,-7,-51,-15,-46,-25,-46,-27,-42,-32,-40,-35,-40,-39,-36,-38,-34,-36,-34,-38,-32,-39,-34,-37,-34,-35,-32,-39,-34,-37,-34,-36,-35,-38,-34,-37,-33,-35,-35,-38,-35,-37,-37,-37,-35,-37,-37,-35,-39,-34,-38,-33,-38,-32,-37,-31,-38,-29,-40,-29,-38,-27,-40,-27,-39,-23,-43,-24,-42,-21,-44,-17,-43,-15,-43,-12,-45,-11,-44,-10,-46,-4,-44,-3,-45,-1,-45,2,-48,5,-47,5,-46,8,-46,10,-46,12,-47,13,-45,17,-45,19,-45,20,-44,22,-44,23,-42,24,0,0]"
